,address,house_number,cap,municipality,province_code,province,region
17739,Via Della Balduina,132,136,Roma,RM,Roma,Lazio
17740,Via Degli Scipioni,59,192,Roma,RM,Roma,Lazio
17741,Via Degli Scipioni,59,192,Roma,RM,Roma,Lazio
17742,Via Cogoleto,100/102,168,Roma,RM,Roma,Lazio
17743,Via Cogoleto,100/102,168,Roma,RM,Roma,Lazio
17744,Via Del Millesimo,25,168,Roma,RM,Roma,Lazio
17745,Via L. Settembrini,29/31,195,Roma,RM,Roma,Lazio
17746,Via Leone Iv,34,192,Roma,RM,Roma,Lazio
17747,Via Leone Iv,34,192,Roma,RM,Roma,Lazio
17748,Via Del Forte Braschi,20,167,Roma,RM,Roma,Lazio
17749,Via Jacopo Magnolino,1,133,Roma,RM,Roma,Lazio
17750,Via Jacopo Magnolino,1,133,Roma,RM,Roma,Lazio
17751,Via Jacopo Magnolino,1,133,Roma,RM,Roma,Lazio
17752,Via Jacopo Magnolino,1,133,Roma,RM,Roma,Lazio
17753,Via Jacopo Magnolino,1,133,Roma,RM,Roma,Lazio
17754,Via Di Carcaricola,85,133,Roma,RM,Roma,Lazio
17755,Via Casalotti,1/c 1/d,166,Roma,RM,Roma,Lazio
17756,Piazzale Ponte Milvio,15,191,Roma,RM,Roma,Lazio
17757,Largo A. Gemelli,11,168,Roma,RM,Roma,Lazio
17758,Largo A. Gemelli,11,168,Roma,RM,Roma,Lazio
17759,Via Baldo Degli Ubaldi,196/B,167,Roma,RM,Roma,Lazio
17760,Via Baldo Degli Ubaldi,97,167,Roma,RM,Roma,Lazio
17761,Via Baldo Degli Ubaldi,97,167,Roma,RM,Roma,Lazio
17762,Via Baldo Degli Ubaldi,97,167,Roma,RM,Roma,Lazio
17763,Via Baldo Degli Ubaldi,97,167,Roma,RM,Roma,Lazio
17764,Via Tibullo,4,193,Roma,RM,Roma,Lazio
17765,Via F. Cesi,9/11,193,Roma,RM,Roma,Lazio
17766,Via F. Cesi,9/11,193,Roma,RM,Roma,Lazio
17767,Via F. Cesi,9/11,193,Roma,RM,Roma,Lazio
17768,Via Anguillarese,111/113,123,Roma,RM,Roma,Lazio
17769,Via Gregorio Xi,134,166,Roma,RM,Roma,Lazio
17770,Via Gregorio Xi,134,166,Roma,RM,Roma,Lazio
17771,Via Gregorio Xi,134,166,Roma,RM,Roma,Lazio
17772,Via Gregorio Xi,134,166,Roma,RM,Roma,Lazio
17773,Via Cola Di Rienzo,215,192,Roma,RM,Roma,Lazio
17774,Via Cola Di Rienzo,215,192,Roma,RM,Roma,Lazio
17775,Via Cola Di Rienzo,215,192,Roma,RM,Roma,Lazio
17776,Via Bevagna,37 - P.zza M. da Spoleto 34,191,Roma,RM,Roma,Lazio
17777,Via Germanico,87/91,192,Roma,RM,Roma,Lazio
17778,Via Germanico,87/91,192,Roma,RM,Roma,Lazio
17779,Via Germanico,87/91,192,Roma,RM,Roma,Lazio
17780,Via Della Stazione Di Ottavia,96,135,Roma,RM,Roma,Lazio
17781,Via Della Stazione Di Ottavia,96,135,Roma,RM,Roma,Lazio
17782,Via Pineta Sacchetti,412-412a,168,Roma,RM,Roma,Lazio
17783,Via Pineta Sacchetti,464,168,Roma,RM,Roma,Lazio
17784,Via Pineta Sacchetti,412-412a,168,Roma,RM,Roma,Lazio
17785,Via Pineta Sacchetti,464,168,Roma,RM,Roma,Lazio
17786,Viale Medaglie D'oro,417,136,Roma,RM,Roma,Lazio
17787,Viale Antonio Ciamarra,235/237,173,Roma,RM,Roma,Lazio
17788,Viale Antonio Ciamarra,235,173,Roma,RM,Roma,Lazio
17789,Viale Antonio Ciamarra,235,173,Roma,RM,Roma,Lazio
17790,Viale Antonio Ciamarra,235,173,Roma,RM,Roma,Lazio
17791,Via Delle Galline Bianche,snc,188,Roma,RM,Roma,Lazio
17792,Piazza Carlo Mazzaresi,40,136,Roma,RM,Roma,Lazio
17793,Piazza C. Mazzaresi,40,136,Roma,RM,Roma,Lazio
17794,Piazza Monte Gaudio,25,135,Roma,RM,Roma,Lazio
17795,P.za Monte Gaudio,25,135,Roma,RM,Roma,Lazio
17796,Piazza Monte Gaudio,25,135,Roma,RM,Roma,Lazio
17797,Via M. Dionigi,31,193,Roma,RM,Roma,Lazio
17798,Via M. Dionigi,31,193,Roma,RM,Roma,Lazio
17799,Via Trionfale,8291,135,Roma,RM,Roma,Lazio
17800,Via Trionfale,8291,135,Roma,RM,Roma,Lazio
17801,Via Trionfale,8291,135,Roma,RM,Roma,Lazio
17802,Via Trionfale,8291,135,Roma,RM,Roma,Lazio
17803,Via A. Doria,31,192,Roma,RM,Roma,Lazio
17804,Via A. Doria,35,192,Roma,RM,Roma,Lazio
17805,Via Andronico,8,136,Roma,RM,Roma,Lazio
17806,Via Andronico,8,136,Roma,RM,Roma,Lazio
17807,Circonvallazione Trionfale,57/A,195,Roma,RM,Roma,Lazio
17808,Circonvallazione Trionfale,57/A,195,Roma,RM,Roma,Lazio
17809,Via Flaminia,719/A,191,Roma,RM,Roma,Lazio
17810,Via Flaminia,719/A,191,Roma,RM,Roma,Lazio
17811,Via Flaminia,719/A,191,Roma,RM,Roma,Lazio
17812,Via Di Torrevecchia,308,168,Roma,RM,Roma,Lazio
17813,Via Angelo Emo,18,136,Roma,RM,Roma,Lazio
17814,Via Angelo Emo,18,136,Roma,RM,Roma,Lazio
17815,Via Angelo Emo,18,136,Roma,RM,Roma,Lazio
17816,Via Monti Di Primavalle,187,167,Roma,RM,Roma,Lazio
17817,Via Monti Di Primavalle,187,167,Roma,RM,Roma,Lazio
17818,Via Monti Di Creta,82,167,Roma,RM,Roma,Lazio
17819,Via Monti Di Creta,82,167,Roma,RM,Roma,Lazio
17820,Largo Porta Cavalleggeri,3,165,Roma,RM,Roma,Lazio
17821,Via Gregorio Vii,63,165,Roma,RM,Roma,Lazio
17822,Via Monte Del Gallo,10-12,165,Roma,RM,Roma,Lazio
17823,Via Gregorio Vii,63,165,Roma,RM,Roma,Lazio
17824,Via Gregorio Vii,63,165,Roma,RM,Roma,Lazio
17825,Piazza Irnerio,40-41,165,Roma,RM,Roma,Lazio
17826,Viale Angelico,79,195,Roma,RM,Roma,Lazio
17827,Via Cicerone,30,193,Roma,RM,Roma,Lazio
17828,Via Cicerone,30,193,Roma,RM,Roma,Lazio
17902,Via Dei Sampieri,6 - Complesso IACP,148,Roma,RM,Roma,Lazio
17903,Via Dei Sampieri,6 - Complesso IACP,148,Roma,RM,Roma,Lazio
17919,Via Degli Ammiragli,52,136,Roma,RM,Roma,Lazio
17920,Via Degli Ammiragli,52,136,Roma,RM,Roma,Lazio
17921,Via Degli Ammiragli,52,136,Roma,RM,Roma,Lazio
17925,Via Madonna Del Riposo,121,165,Roma,RM,Roma,Lazio
17926,Via Madonna Del Riposo,125,165,Roma,RM,Roma,Lazio
17927,Via Madonna Del Riposo,125,165,Roma,RM,Roma,Lazio
18033,Viale Cesare Pavese,310,144,Roma,RM,Roma,Lazio
18034,Viale Cesare Pavese,310,144,Roma,RM,Roma,Lazio
18035,Viale Cesare Pavese,310,144,Roma,RM,Roma,Lazio
18199,Via Torcegno,45,122,Roma,RM,Roma,Lazio
18200,Via Torcegno,45,122,Roma,RM,Roma,Lazio
18440,Piazza G. Mosca,13,148,Roma,RM,Roma,Lazio
18441,P.za G. Mosca,13,148,Roma,RM,Roma,Lazio
18442,P.za G. Mosca,13,148,Roma,RM,Roma,Lazio
18443,Via Petralia Sottana,55,132,Roma,RM,Roma,Lazio
18755,Via Casalotti,185,166,Roma,RM,Roma,Lazio
18756,Via Casalotti,140/146,166,Roma,RM,Roma,Lazio
18757,Via Casalotti,185,166,Roma,RM,Roma,Lazio
18993,Via Del Golf,12,194,Roma,RM,Roma,Lazio
18994,Via Del Golf,12,194,Roma,RM,Roma,Lazio
18995,Via Casal Del Marmo,368-370,135,Roma,RM,Roma,Lazio
18996,Via Casal Del Marmo,368-370,135,Roma,RM,Roma,Lazio
33304,Viale Ronaldo Vignali,66,00173,Roma,RM,Roma,Lazio
33305,Viale Ronaldo Vignali,66,00173,Roma,RM,Roma,Lazio
33306,Viale Ronaldo Vignali,66,00173,Roma,RM,Roma,Lazio
34515,Via Di Torrevecchia,555-557,00168,Roma,RM,Roma,Lazio
34516,Via Di Torrevecchia,555-557,00168,Roma,RM,Roma,Lazio
34590,Via Ottone Fattiboni,206,00126,Roma,RM,Roma,Lazio
34591,Viale G. Cervi,14/30,00139,Roma,RM,Roma,Lazio
34592,Viale G. Cervi,14/30,00139,Roma,RM,Roma,Lazio
34593,Viale G. Cervi,14/30,00139,Roma,RM,Roma,Lazio
34601,Via Marino Ghetaldi,30,00143,Roma,RM,Roma,Lazio
34602,Via Marino Ghetaldi,30,00143,Roma,RM,Roma,Lazio
34603,Via Marino Ghetaldi,24,00143,Roma,RM,Roma,Lazio
34604,Via Gasperina,199,00173,Roma,RM,Roma,Lazio
34605,Via Gasperina,232/236,00173,Roma,RM,Roma,Lazio
34608,Viale Cortina D'ampezzo,317,00135,Roma,RM,Roma,Lazio
34609,Viale Cortina D'ampezzo,317,00135,Roma,RM,Roma,Lazio
34610,Viale Cortina D'ampezzo,317,00135,Roma,RM,Roma,Lazio
34611,Via Ginosa,24,00132,Roma,RM,Roma,Lazio
34612,Via Ginosa,24,00132,Roma,RM,Roma,Lazio
34613,Via Andria,78/80,00132,Roma,RM,Roma,Lazio
34626,Via Di Tor San Giovanni,167-169,00139,Roma,RM,Roma,Lazio
34627,Via Di Tor San Giovanni,167-169,00139,Roma,RM,Roma,Lazio
34628,Via Di Tor San Giovanni,167-169,00139,Roma,RM,Roma,Lazio
34707,Via Petralia Sottana,55,00132,Roma,RM,Roma,Lazio
34708,Via Petralia Sottana,55-57,00132,Roma,RM,Roma,Lazio
34722,Via Giacomo Caneva,15/17,00142,Roma,RM,Roma,Lazio
34723,Via Giacomo Caneva,15/17,00142,Roma,RM,Roma,Lazio
34881,Via Vittorio De Sica,32,00123,Roma,RM,Roma,Lazio
35237,Via Amsterdam,78/80,00144,Roma,RM,Roma,Lazio
35238,Via Oslo,15,00144,Roma,RM,Roma,Lazio
35239,Via Oslo,15,00144,Roma,RM,Roma,Lazio
35240,Via Amsterdam,78/80,00144,Roma,RM,Roma,Lazio
35241,Via Oslo,15,00144,Roma,RM,Roma,Lazio
35253,Via Lucio Lombardo Radice,38,00143,Roma,RM,Roma,Lazio
35464,Lungotevere Castello,2,00193,Roma,RM,Roma,Lazio
35465,Lungotevere Castello,2,00193,Roma,RM,Roma,Lazio
35519,Largo Della Primavera,16/C,00171,Roma,RM,Roma,Lazio
35572,Via M.migliarini,49,00173,Roma,RM,Roma,Lazio
35634,Via Pietro Marchisio,91-97,00173,Roma,RM,Roma,Lazio
35635,Via Pietro Marchisio,91-97,00173,Roma,RM,Roma,Lazio
35659,Via Tiburtina,348,00157,Roma,RM,Roma,Lazio
35713,Viale Egidio Galbani,69/71,00156,Roma,RM,Roma,Lazio
35952,Via Diego Angeli,59,00159,Roma,RM,Roma,Lazio
35953,Via Diego Angeli,59,00159,Roma,RM,Roma,Lazio
35955,Via Diego Angeli,59,00159,Roma,RM,Roma,Lazio
36037,Via A. Millevoi,37,00143,Roma,RM,Roma,Lazio
36038,Via A. Millevoi,37,00143,Roma,RM,Roma,Lazio
36039,Piazza Barberini,10,00187,Roma,RM,Roma,Lazio
36040,Via Don Primo Mazzolari,220,00132,Roma,RM,Roma,Lazio
36041,Via Don Primo Mazzolari,220,00132,Roma,RM,Roma,Lazio
36049,Via Macchia Saponara,90,00125,Roma,RM,Roma,Lazio
36177,Via Caselle Torinese,1,00166,Roma,RM,Roma,Lazio
36178,Via Caselle Torinese,1,00166,Roma,RM,Roma,Lazio
36469,Via Della Massimilla,174/176,00166,Roma,RM,Roma,Lazio
36470,Via Della Massimilla,174/176,00166,Roma,RM,Roma,Lazio
37007,Via Casilina,2023-2025,00132,Roma,RM,Roma,Lazio
37008,Via Casilina,2023-2025,00132,Roma,RM,Roma,Lazio
37009,Via Casilina,2023-2025,00132,Roma,RM,Roma,Lazio
37010,Via Casilina,2023-2025,00132,Roma,RM,Roma,Lazio
37906,Piazza Attilio Omodei Zorini,45/46/47,00166,Roma,RM,Roma,Lazio
37907,Via Renato Fucini,70/72,00137,Roma,RM,Roma,Lazio
37908,Via Renato Fucini,70/72,00137,Roma,RM,Roma,Lazio
37927,Via Di Vallerano,80,00128,Roma,RM,Roma,Lazio
37928,Via Di Vallerano,80,00128,Roma,RM,Roma,Lazio
37938,Via Andrea Del Castagno,28,00142,Roma,RM,Roma,Lazio
37950,Via Cassia,1661/1663,00123,Roma,RM,Roma,Lazio
37958,Viale Gaetano Arturo Crocco,21,00148,Roma,RM,Roma,Lazio
37959,Via Dell'acqua Traversa,249,00135,Roma,RM,Roma,Lazio
37960,Via Luigi Capuana,121,00137,Roma,RM,Roma,Lazio
37962,Via Conca D'oro,213-217,00141,Roma,RM,Roma,Lazio
37963,Via Monte Giberto,23,00138,Roma,RM,Roma,Lazio
37964,Via Ruggero Orlando,46/48,-,Roma,RM,Roma,Lazio
37965,Via Ruggero Orlando,46/48,00168,Roma,RM,Roma,Lazio
37971,Via Eschilo,80/E,00125,Roma,RM,Roma,Lazio
37980,Via Campo Farnia,126,00178,Roma,RM,Roma,Lazio
37981,Via Prenestina,686d-692-694,00155,Roma,RM,Roma,Lazio
37983,Via Di Bravetta,768,00164,Roma,RM,Roma,Lazio
38001,Viale Palmiro Togliatti,624,00172,Roma,RM,Roma,Lazio
38002,Viale Palmiro Togliatti,624,00172,Roma,RM,Roma,Lazio
38003,Viale Palmiro Togliatti,624,00172,Roma,RM,Roma,Lazio
38004,Via Di Boccea,1056,00166,Roma,RM,Roma,Lazio
38005,Via Di Boccea,1056,00166,Roma,RM,Roma,Lazio
38006,Via Adolfo Celi,65,00139,Roma,RM,Roma,Lazio
38007,Via Adolfo Celi,65,00139,Roma,RM,Roma,Lazio
38008,Via Umberto Giordano,93/A,00124,Roma,RM,Roma,Lazio
38009,Via Umberto Giordano,93/a,00124,Roma,RM,Roma,Lazio
38024,Via Anagnina,470,00118,Roma,RM,Roma,Lazio
38025,Via Anagnina,470,00118,Roma,RM,Roma,Lazio
38033,Via Tazio Nuvolari,305,00142,Roma,RM,Roma,Lazio
38034,Via Tazio Nuvolari,305,00142,Roma,RM,Roma,Lazio
38055,Via Di Castel Di Leva,263,00134,Roma,RM,Roma,Lazio
38056,Via Di Castel Di Leva,263,00134,Roma,RM,Roma,Lazio
38086,Via Delle Messi D'oro,197,00158,Roma,RM,Roma,Lazio
38087,Via Delle Messi D'oro,197,00158,Roma,RM,Roma,Lazio
38155,Viale Caduti Guerra Liberazione,392,00128,Roma,RM,Roma,Lazio
38156,Viale Caduti Guerra Liberazione,392,00128,Roma,RM,Roma,Lazio
38167,Via Fiume Giallo,399/401,00144,Roma,RM,Roma,Lazio
38168,Via Fiume Giallo,399/401,00144,Roma,RM,Roma,Lazio
38169,Viale Gianluigi Bonelli,84A/B/BI,00127,Roma,RM,Roma,Lazio
38170,Viale Gianluigi Bonelli,84a/b/bi,00127,Roma,RM,Roma,Lazio
38177,Via Di Torrenova,78,00133,Roma,RM,Roma,Lazio
38178,Via Di Torrenova,78,00133,Roma,RM,Roma,Lazio
38215,Via S. Biagio Platani,272/a,00133,Roma,RM,Roma,Lazio
38273,Via Ollolai,48,00132,Roma,RM,Roma,Lazio
38319,Via Dei Mazzanti,15,00148,Roma,RM,Roma,Lazio
38363,Via Di Vermicino,563,00133,Roma,RM,Roma,Lazio
38503,Via Siculiana,73/73a,00133,Roma,RM,Roma,Lazio
38531,Via Giancarlo Vigorelli,19,00128,Roma,RM,Roma,Lazio
38669,Via Di Settebagni,300,00139,Roma,RM,Roma,Lazio
38685,Viale Dei Promontori,292,00122,Roma,RM,Roma,Lazio
38692,Via Pian Due Torri,39/A-B-C,00146,Roma,RM,Roma,Lazio
38698,Via Via Luigi Sica,7/9,00126,Roma,RM,Roma,Lazio
38701,Via Di Torrenova,419-427,00133,Roma,RM,Roma,Lazio
38703,Via Cassia  (ingresso Da Via V. Piccinini),1277C,00135,Roma,RM,Roma,Lazio
38716,Via Monsignor Pietro Orsi,37-39,00132,Roma,RM,Roma,Lazio
38731,Via Ugo Ojetti,452/454,00137,Roma,RM,Roma,Lazio
38732,Via Vincenzo Comparini,122,00188,Roma,RM,Roma,Lazio
38738,Via Valle Muricana,685/687/687A,00188,Roma,RM,Roma,Lazio
38752,Via Via Carlo Bernari,37-39-41,00139,Roma,RM,Roma,Lazio
38800,Via Enrico Ferri,8,00173,Roma,RM,Roma,Lazio
38815,Via Motta Camastra,5,00132,Roma,RM,Roma,Lazio
38847,Via Enrico Bondi,261/263,00166,Roma,RM,Roma,Lazio
38854,Via Del Monte Delle Capre,45 B,00148,Roma,RM,Roma,Lazio
